Date,Open,High,Low,Close,Volume,Log_Return,Volatility_20d
2016-11-10,2167.489990234375,2182.300048828125,2151.169921875,2167.47998046875,6458450000,0.001948845716095396,0.006622384552718554
2016-11-11,2162.7099609375,2165.919921875,2152.489990234375,2164.449951171875,4993990000,-0.0013989283477976058,0.006639800872512656
2016-11-14,2165.639892578125,2171.360107421875,2156.080078125,2164.199951171875,5373670000,-0.00011550945718323702,0.006584241437937393
2016-11-15,2168.2900390625,2180.840087890625,2166.3798828125,2180.389892578125,4548110000,0.007452955022089459,0.006645656561027834
2016-11-16,2177.530029296875,2179.219970703125,2172.199951171875,2176.93994140625,3847900000,-0.0015835165223759536,0.006661978332622624
2016-11-17,2178.610107421875,2188.06005859375,2176.64990234375,2187.1201171875,3811730000,0.004665469361197901,0.00669710255068349
2016-11-18,2186.85009765625,2189.889892578125,2180.3798828125,2181.89990234375,3580900000,-0.00238965136554844,0.006737511178923703
2016-11-21,2186.429931640625,2198.699951171875,2186.429931640625,2198.179931640625,3611500000,0.007433702070873876,0.006843551419300568
2016-11-22,2201.56005859375,2204.800048828125,2194.510009765625,2202.93994140625,3960520000,0.002163091103593048,0.006748929299502395
2016-11-23,2198.550048828125,2204.719970703125,2194.510009765625,2204.719970703125,3419850000,0.000807698156908801,0.006710916183890807
2016-11-25,2206.27001953125,2213.35009765625,2206.27001953125,2213.35009765625,1584590000,0.003906745613423708,0.006644712516509309
2016-11-28,2210.2099609375,2211.139892578125,2200.360107421875,2201.719970703125,3515100000,-0.0052683892547352165,0.0067461080650622045
2016-11-29,2200.760009765625,2210.4599609375,2198.14990234375,2204.659912109375,3709190000,0.001334402353261901,0.006732791967751082
2016-11-30,2204.969970703125,2214.10009765625,2198.81005859375,2198.81005859375,5538400000,-0.0026569305551563936,0.006513308165069873
2016-12-01,2200.169921875,2202.60009765625,2187.43994140625,2191.080078125,5067470000,-0.003521722966763813,0.006336602038679194
2016-12-02,2191.1201171875,2197.949951171875,2188.3701171875,2191.949951171875,3782370000,0.0003969277200846238,0.00616122906234206
2016-12-05,2200.64990234375,2209.419921875,2199.969970703125,2204.7099609375,3898530000,0.005804426926743671,0.0061271919122660255
2016-12-06,2207.260009765625,2212.780029296875,2202.2099609375,2212.22998046875,3857290000,0.0034050844688746093,0.004155275735416072
2016-12-07,2210.719970703125,2241.6298828125,2208.929931640625,2241.35009765625,4504070000,0.013077358744723351,0.004844728098773174
2016-12-08,2241.1298828125,2251.68994140625,2237.570068359375,2246.18994140625,4203270000,0.0021570150168711013,0.004392011601020318
2016-12-09,2249.72998046875,2259.800048828125,2249.22998046875,2259.530029296875,3886460000,0.005921418532969715,0.0044841077986313566
2016-12-12,2258.830078125,2264.030029296875,2252.3701171875,2256.9599609375,4038850000,-0.001138082290599516,0.00447382539295563
2016-12-13,2263.320068359375,2277.530029296875,2263.320068359375,2271.719970703125,3875630000,0.00651848320123699,0.004546826737579989
2016-12-14,2268.35009765625,2276.199951171875,2248.43994140625,2253.280029296875,4409670000,-0.008150295461858616,0.004958572683544797
2016-12-15,2253.77001953125,2272.1201171875,2253.77001953125,2262.030029296875,4173360000,0.0038757076875535726,0.004921666127679041
2016-12-16,2266.81005859375,2268.050048828125,2254.239990234375,2258.070068359375,5928980000,-0.0017521567509802415,0.004942213766158196
2016-12-19,2259.239990234375,2267.469970703125,2258.2099609375,2262.530029296875,3252840000,0.0019731727152112587,0.0048524930299978595
2016-12-20,2266.5,2272.56005859375,2266.139892578125,2270.760009765625,3306250000,0.0036309124011527547,0.004692586842255946
2016-12-21,2270.5400390625,2271.22998046875,2265.14990234375,2265.179931640625,2854880000,-0.0024603857246776667,0.004777755833106271
2016-12-22,2262.929931640625,2263.179931640625,2256.080078125,2260.9599609375,2880670000,-0.0018647112223965044,0.00483205008464037
2016-12-23,2260.25,2263.7900390625,2258.840087890625,2263.7900390625,2021230000,0.0012509325350792359,0.004791794953827967
2016-12-27,2266.22998046875,2273.820068359375,2266.14990234375,2268.8798828125,1989730000,0.0022458489045486347,0.004552601585773455
2016-12-28,2270.22998046875,2271.31005859375,2249.110107421875,2249.919921875,2402750000,-0.008391640709771516,0.0050624047123119095
2016-12-29,2249.5,2254.510009765625,2244.56005859375,2249.260009765625,2338700000,-0.00029334773186837293,0.004999343178901483
2016-12-30,2251.610107421875,2253.580078125,2233.6201171875,2238.830078125,2671550000,-0.004647834696854234,0.005060508705964129
2017-01-03,2251.570068359375,2263.8798828125,2245.1298828125,2257.830078125,3773010000,0.008450766753157112,0.005317388415925021
2017-01-04,2261.60009765625,2272.820068359375,2261.60009765625,2270.75,3768890000,0.005705963770549438,0.005313218438511117
2017-01-05,2268.179931640625,2271.5,2260.449951171875,2269.0,3785080000,-0.0007709676024811847,0.005315462159588384
2017-01-06,2271.139892578125,2282.10009765625,2264.06005859375,2276.97998046875,3342080000,0.0035107891805790594,0.004575684664806682
2017-01-09,2273.590087890625,2275.489990234375,2268.89990234375,2268.89990234375,3219730000,-0.003554905471559629,0.004663197774408203
2017-01-10,2269.719970703125,2279.27001953125,2265.27001953125,2268.89990234375,3640560000,0.0,0.004485668695859461
2017-01-11,2268.60009765625,2275.320068359375,2260.830078125,2275.320068359375,3625080000,0.0028256423891019514,0.00451060988473724
2017-01-12,2271.139892578125,2271.780029296875,2254.25,2270.43994140625,3466220000,-0.002147112393729617,0.004303927908032757
2017-01-13,2272.739990234375,2278.679931640625,2271.510009765625,2274.639892578125,3090680000,0.0018481313951466559,0.0038696218544631983
2017-01-17,2269.139892578125,2272.080078125,2262.81005859375,2267.889892578125,3586950000,-0.0029719144562184454,0.0038555002398876492
2017-01-18,2269.139892578125,2272.010009765625,2263.35009765625,2271.889892578125,3317670000,0.0017622004698093201,0.0038453067303030604
2017-01-19,2271.89990234375,2274.330078125,2258.409912109375,2263.68994140625,3168390000,-0.003615837624319374,0.003920059544268588
2017-01-20,2269.9599609375,2276.9599609375,2265.010009765625,2271.31005859375,3536850000,0.0033605840612999428,0.003907419874399119
2017-01-23,2267.780029296875,2271.780029296875,2257.02001953125,2265.199951171875,3155240000,-0.002693749646069815,0.003915531756885665
2017-01-24,2267.8798828125,2284.6298828125,2266.679931640625,2280.070068359375,3816950000,0.006543140528962317,0.004149127368945594
2017-01-25,2288.8798828125,2299.550048828125,2288.8798828125,2298.3701171875,3849340000,0.007994052795968681,0.004480842201447823
2017-01-26,2298.6298828125,2300.989990234375,2294.080078125,2296.679931640625,3611510000,-0.0007356549352631034,0.004478332488204356
2017-01-27,2299.02001953125,2299.02001953125,2291.6201171875,2294.68994140625,3137420000,-0.0008668394897415927,0.003969558424401952
2017-01-30,2286.010009765625,2286.010009765625,2268.0400390625,2280.89990234375,3595040000,-0.006027673496096654,0.004263008336571342
2017-01-31,2274.02001953125,2279.090087890625,2267.2099609375,2278.8701171875,4089730000,-0.0008903016080325452,0.004094457501706748
2017-02-01,2285.590087890625,2289.139892578125,2272.43994140625,2279.550048828125,3919190000,0.00029831898811628964,0.003687309410654896
2017-02-02,2276.68994140625,2283.969970703125,2271.64990234375,2280.85009765625,3809760000,0.0005701468386910137,0.003476946179346701
2017-02-03,2288.5400390625,2298.31005859375,2287.8798828125,2297.419921875,3605970000,0.007238496854553608,0.0038025833965017668
2017-02-06,2294.280029296875,2296.179931640625,2288.570068359375,2292.56005859375,3112390000,-0.002117597513709103,0.0037858027961280684
2017-02-07,2295.8701171875,2299.39990234375,2290.159912109375,2293.080078125,3452460000,0.00022680346384577153,0.0036737617217635515
2017-02-08,2289.550048828125,2295.909912109375,2285.3798828125,2294.669921875,3611950000,0.0006930821486096318,0.0036717670938403446
2017-02-09,2296.699951171875,2311.080078125,2296.610107421875,2307.8701171875,3681600000,0.00573606373596025,0.003820741431627914
2017-02-10,2312.27001953125,2319.22998046875,2311.10009765625,2316.10009765625,3496600000,0.0035597068220090916,0.0038092001391091448
2017-02-13,2321.719970703125,2331.580078125,2321.419921875,2328.25,3352370000,0.005232133584011204,0.0039225342658309814
2017-02-14,2326.1201171875,2337.580078125,2322.169921875,2337.580078125,3528040000,0.003999327195672579,0.003844558959107491
2017-02-15,2335.580078125,2351.300048828125,2334.81005859375,2349.25,3785870000,0.00497988866573445,0.003922066574955807
2017-02-16,2349.639892578125,2351.31005859375,2338.8701171875,2347.219970703125,3675900000,-0.0008644916015501692,0.0037721378466219636
2017-02-17,2343.010009765625,2351.159912109375,2339.580078125,2351.159912109375,3516830000,0.001677149327237158,0.0037544994840798614
2017-02-21,2354.909912109375,2366.7099609375,2354.909912109375,2365.3798828125,3587520000,0.0060298500200691545,0.003720392040811004
2017-02-22,2361.110107421875,2365.1298828125,2358.340087890625,2362.820068359375,3473170000,-0.001082786146804093,0.0036378035507422467
2017-02-23,2367.5,2368.260009765625,2355.090087890625,2363.81005859375,4021770000,0.00041889897125923353,0.003339124569770714
2017-02-24,2355.72998046875,2367.340087890625,2352.8701171875,2367.340087890625,3832410000,0.0014922502320316529,0.003300940952227441
2017-02-27,2365.22998046875,2371.5400390625,2361.8701171875,2369.75,3584680000,0.0010174652677336642,0.003255961383988698
2017-02-28,2366.080078125,2367.7900390625,2358.9599609375,2363.639892578125,4212460000,-0.0025817061151949088,0.0029025541157841656
2017-03-01,2380.1298828125,2400.97998046875,2380.1298828125,2395.9599609375,4347630000,0.013581211083725323,0.0038504347348784947
2017-03-02,2394.75,2394.75,2380.169921875,2381.919921875,3824030000,-0.0058771169721052695,0.004262303242368711
2017-03-03,2380.919921875,2383.889892578125,2375.389892578125,2383.1201171875,3556670000,0.0005037503685347897,0.004263662237445443
2017-03-06,2375.22998046875,2378.800048828125,2367.97998046875,2375.31005859375,3251800000,-0.0032826227635658124,0.004257443694657306
2017-03-07,2370.739990234375,2375.1201171875,2365.510009765625,2368.389892578125,3526300000,-0.0029176259020898777,0.004298435604569926
2017-03-08,2369.81005859375,2373.090087890625,2361.010009765625,2362.97998046875,3814080000,-0.002286827964063899,0.004377552282026003
2017-03-09,2363.489990234375,2369.080078125,2354.5400390625,2364.8701171875,3718450000,0.0007995756127663866,0.004376582015289104
2017-03-10,2372.52001953125,2376.860107421875,2363.0400390625,2372.60009765625,3434400000,0.0032633397058585423,0.00428478030471444
2017-03-13,2371.56005859375,2374.419921875,2368.52001953125,2373.469970703125,3166650000,0.0003665656191696328,0.004258818831332689
2017-03-14,2368.550048828125,2368.550048828125,2358.179931640625,2365.449951171875,3173760000,-0.003384748980891005,0.004267786153432027
2017-03-15,2370.340087890625,2390.010009765625,2368.93994140625,2385.260009765625,3909490000,0.008339879124686365,0.004541055764899656
2017-03-16,2387.7099609375,2388.10009765625,2377.179931640625,2381.3798828125,3368880000,-0.0016280347991836145,0.004476918504723846
2017-03-17,2383.7099609375,2385.7099609375,2377.639892578125,2378.25,5179820000,-0.0013151792642314352,0.004486222150056147
2017-03-20,2378.239990234375,2379.550048828125,2369.659912109375,2373.469970703125,3061560000,-0.0020119160803802947,0.004517783958086023
2017-03-21,2379.320068359375,2381.929931640625,2341.89990234375,2344.02001953125,4278890000,-0.012485594590102116,0.005169105377184623
2017-03-22,2343.0,2351.81005859375,2336.449951171875,2348.449951171875,3575160000,0.0018881028474626675,0.005192704978566038
2017-03-23,2345.969970703125,2358.919921875,2342.1298828125,2345.9599609375,3262400000,-0.001060832144830083,0.005192389358141318
2017-03-24,2350.419921875,2356.219970703125,2335.739990234375,2343.97998046875,2978530000,-0.0008443522139384829,0.005174325341387399
2017-03-27,2329.110107421875,2344.89990234375,2322.25,2341.590087890625,3242300000,-0.0010201075858456302,0.005163008187841855
2017-03-28,2339.7900390625,2363.780029296875,2337.6298828125,2358.570068359375,3369120000,0.007225308829623951,0.0054237827329300424
2017-03-29,2356.5400390625,2363.360107421875,2352.93994140625,2361.1298828125,3107670000,0.0010847362038301697,0.004383983719432915
2017-03-30,2361.31005859375,2370.419921875,2358.580078125,2368.06005859375,3159680000,0.0029308109117050134,0.004281140938681213
2017-03-31,2364.820068359375,2370.35009765625,2362.60009765625,2362.719970703125,3356740000,-0.0022575939382668176,0.004298625508378974
2017-04-03,2362.340087890625,2365.8701171875,2344.72998046875,2358.840087890625,3418730000,-0.0016434753080133316,0.004256794549720947
2017-04-04,2354.760009765625,2360.530029296875,2350.719970703125,2360.159912109375,3208340000,0.0005593660746613713,0.004217138299657082
2017-04-05,2366.590087890625,2378.360107421875,2350.52001953125,2352.949951171875,3780650000,-0.003059536811522123,0.004240985514195728
2017-04-06,2353.7900390625,2364.159912109375,2348.89990234375,2357.489990234375,3203250000,0.001927650293734993,0.004262603226145805
2017-04-07,2356.590087890625,2363.760009765625,2350.739990234375,2355.5400390625,3054700000,-0.0008274724629448716,0.004187361292184966
2017-04-10,2357.159912109375,2366.3701171875,2351.5,2357.159912109375,2792570000,0.000687450135783276,0.004190908268021172
2017-04-11,2353.919921875,2355.219970703125,2337.25,2353.780029296875,3120900000,-0.0014349082919582845,0.004138823839506203
2017-04-12,2352.14990234375,2352.719970703125,2341.179931640625,2344.929931640625,3201300000,-0.0037670374189869064,0.003676295273476974
2017-04-13,2341.97998046875,2348.260009765625,2328.949951171875,2328.949951171875,3146380000,-0.006838020289804216,0.003911213505062587
2017-04-17,2332.6201171875,2349.139892578125,2332.510009765625,2349.010009765625,2826890000,0.008576465691107291,0.004469837159458122
2017-04-18,2342.530029296875,2348.35009765625,2334.5400390625,2342.18994140625,3272210000,-0.0029076028458332546,0.004488978464821879
2017-04-19,2346.7900390625,2352.6298828125,2335.050048828125,2338.169921875,3521160000,-0.0017178253968685745,0.0035423486821874427
2017-04-20,2342.68994140625,2361.3701171875,2340.909912109375,2355.840087890625,3648990000,0.0075288503629738525,0.00391591728119285
2017-04-21,2354.739990234375,2356.179931640625,2344.510009765625,2348.68994140625,3524160000,-0.0030396881071153782,0.0039728952182053
2017-04-24,2370.330078125,2376.97998046875,2369.18994140625,2374.14990234375,3711170000,0.010781736588111827,0.004630087603893439
2017-04-25,2381.510009765625,2392.47998046875,2381.14990234375,2388.610107421875,4005820000,0.006072214211751177,0.00476589960427206
2017-04-26,2388.97998046875,2398.159912109375,2386.780029296875,2387.449951171875,4111350000,-0.0004858214756873499,0.004541915133654046
2017-04-27,2389.699951171875,2392.10009765625,2382.679931640625,2388.77001953125,4099940000,0.0005527670002992063,0.004540536949977793
2017-04-28,2393.679931640625,2393.679931640625,2382.360107421875,2384.199951171875,3721350000,-0.0019149794714900413,0.00453788810072622
2017-05-01,2388.5,2394.489990234375,2384.830078125,2388.330078125,3201500000,0.0017307918268938255,0.004505263368577618
2017-05-02,2391.050048828125,2392.929931640625,2385.820068359375,2391.169921875,3861360000,0.0011883435858115294,0.00447747455456176
2017-05-03,2386.5,2389.820068359375,2379.75,2388.1298828125,3896760000,-0.0012721693958273864,0.004498764801279373
2017-05-04,2389.7900390625,2391.429931640625,2380.35009765625,2389.52001953125,4367860000,0.0005819332878695465,0.004416259336789502
2017-05-05,2392.3701171875,2399.2900390625,2389.3798828125,2399.2900390625,3543240000,0.00408035940747836,0.004471814182461673
2017-05-08,2399.93994140625,2401.360107421875,2393.919921875,2399.3798828125,3429990000,3.7445271907879016e-05,0.004458607763095827
2017-05-09,2401.580078125,2403.8701171875,2392.43994140625,2396.919921875,3657840000,-0.0010257745567932176,0.00447975908573611
2017-05-10,2396.7900390625,2399.739990234375,2392.7900390625,2399.6298828125,3649370000,0.0011299627174494742,0.004447916326941366
2017-05-11,2394.840087890625,2395.719970703125,2381.739990234375,2394.43994140625,3727710000,-0.0021651513741066187,0.004372003577081223
2017-05-12,2392.43994140625,2392.43994140625,2387.18994140625,2390.89990234375,3304620000,-0.0014795353407942593,0.00401295792236041
2017-05-15,2393.97998046875,2404.050048828125,2393.93994140625,2402.320068359375,3490080000,0.0047651423030152336,0.0037304078473441725
2017-05-16,2404.550048828125,2405.77001953125,2396.050048828125,2400.669921875,3421810000,-0.0006871330369860457,0.0036360145087493243
2017-05-17,2382.949951171875,2384.8701171875,2356.2099609375,2357.030029296875,4164760000,-0.018345468171115042,0.005675334399877514
2017-05-18,2354.68994140625,2375.739990234375,2352.719970703125,2365.719970703125,4319440000,0.003680038627215951,0.0054829375895988925
2017-05-19,2371.3701171875,2389.06005859375,2370.429931640625,2381.72998046875,3831700000,0.0067447032082007,0.005612764157005785
2017-05-22,2387.2099609375,2395.4599609375,2386.919921875,2394.02001953125,3176580000,0.00514686329600843,0.005206714587292273
2017-05-23,2397.0400390625,2400.85009765625,2393.8798828125,2398.419921875,3216560000,0.0018361851723804105,0.005048297182711125
2017-05-24,2401.409912109375,2405.580078125,2397.989990234375,2404.389892578125,3389240000,0.0024860338045762944,0.005070583450765194
2017-05-25,2409.5400390625,2418.7099609375,2408.010009765625,2415.070068359375,3538210000,0.004432112041978175,0.005152149669403968
2017-05-26,2414.5,2416.679931640625,2412.199951171875,2415.820068359375,2806930000,0.00031050178530242343,0.005120100064911141
2017-05-30,2411.669921875,2415.260009765625,2409.429931640625,2412.909912109375,3205860000,-0.0012053507295338199,0.0051298285298891876
2017-05-31,2415.6298828125,2415.989990234375,2403.590087890625,2411.800048828125,4518040000,-0.0004600746199513276,0.005131631219738921
2017-06-01,2415.64990234375,2430.06005859375,2413.5400390625,2430.06005859375,3860620000,0.0075425955848472245,0.005351605940671915
2017-06-02,2431.280029296875,2440.22998046875,2427.7099609375,2439.070068359375,3465500000,0.00370087461804602,0.005388080582782118
2017-06-05,2437.830078125,2439.550048828125,2434.320068359375,2436.10009765625,2916720000,-0.0012184071404286387,0.005360201955203424
2017-06-06,2431.919921875,2436.2099609375,2428.1201171875,2429.330078125,3376750000,-0.0027829086662040834,0.005417044938635738
2017-06-07,2432.030029296875,2435.280029296875,2424.75,2433.139892578125,3576220000,0.0015670287963475379,0.005406594165499274
2017-06-08,2434.27001953125,2439.27001953125,2427.93994140625,2433.7900390625,3735980000,0.00026716903566476714,0.005406844156479267
2017-06-09,2436.389892578125,2446.199951171875,2415.699951171875,2431.77001953125,4029860000,-0.0008303338661872762,0.005377687842412978
2017-06-12,2425.8798828125,2430.3798828125,2419.969970703125,2429.389892578125,4031840000,-0.0009792424797181137,0.005367810616845641
2017-06-13,2434.14990234375,2441.489990234375,2431.280029296875,2440.35009765625,3278240000,0.00450135884323014,0.005357866167994045
2017-06-14,2443.75,2443.75,2428.340087890625,2437.919921875,3558640000,-0.0009963269653176028,0.005362782271038027
2017-06-15,2424.139892578125,2433.949951171875,2418.530029296875,2432.4599609375,3371980000,-0.002242109796840374,0.0030533784430431085
2017-06-16,2431.239990234375,2433.14990234375,2422.8798828125,2433.14990234375,5299380000,0.00028359915005969524,0.003024455220394852
2017-06-19,2442.550048828125,2453.820068359375,2441.7900390625,2453.4599609375,3271480000,0.008312583206893995,0.0031861373379918605
2017-06-20,2450.659912109375,2450.659912109375,2436.60009765625,2437.030029296875,3422700000,-0.0067191604469316645,0.003551899312941594
2017-06-21,2439.31005859375,2442.22998046875,2430.739990234375,2435.610107421875,3599190000,-0.0005828141932715965,0.0035591735101184515
2017-06-22,2437.39990234375,2441.6201171875,2433.27001953125,2434.5,3477250000,-0.0004558859724380852,0.00354525701226709
2017-06-23,2434.64990234375,2441.39990234375,2431.110107421875,2438.300048828125,5282460000,0.0015596985554090976,0.0034393954581268555
2017-06-26,2443.320068359375,2450.419921875,2437.030029296875,2439.070068359375,3243660000,0.00031575193973236123,0.0034393821501129984
2017-06-27,2436.340087890625,2440.14990234375,2419.3798828125,2419.3798828125,3564770000,-0.008105586575672907,0.00392853072425616
2017-06-28,2428.699951171875,2442.969970703125,2428.02001953125,2440.68994140625,3479980000,0.008769501646551084,0.0043721333567870845
2017-06-29,2442.3798828125,2442.72998046875,2405.699951171875,2419.699951171875,3869560000,-0.008637216844141348,0.004513621651648122
